Maker,Year,Colour,Abuja,Ibadan,Lagos,Brand New,Foreign Used,Nigerian Used,Amount
53,2019,22,1,0,0,1,0,0,11.7
53,2008,10,1,0,0,0,0,1,27.0
53,2018,4,1,0,0,0,0,1,3.0
53,2002,2,0,0,1,0,0,1,55.0
34,2019,22,1,0,0,0,1,0,4.84
53,2015,9,1,0,0,0,1,0,2.85
30,2010,18,1,0,0,0,1,0,6.75
21,2008,2,1,0,0,0,0,1,8.8
53,2006,18,1,0,0,0,1,0,2.65
53,2012,2,0,0,1,0,1,0,17.0
53,2006,2,0,0,1,0,1,0,2.85
29,2016,8,0,0,1,0,1,0,10.5
29,2018,9,0,0,1,0,0,1,1.24
29,2008,18,1,0,0,0,1,0,39.0
34,2014,18,1,0,0,0,1,0,8.5
53,2010,18,0,0,1,0,1,0,3.8
53,2006,17,0,0,1,0,0,1,3.8
53,2016,2,0,0,1,0,1,0,2.95
19,2011,18,0,0,1,0,1,0,9.8
14,2011,3,1,0,0,0,1,0,5.3
53,2010,18,1,0,0,0,1,0,22.5
53,2017,2,1,0,0,0,1,0,25.0
53,2015,17,1,0,0,0,1,0,5.5
28,2015,2,1,0,0,0,1,0,13.0
34,2017,2,1,0,0,0,1,0,4.13
29,2011,22,1,0,0,0,1,0,2.93
29,2017,9,0,0,1,0,1,0,18.5
34,2017,2,0,0,1,0,1,0,3.7
53,2009,9,0,0,1,0,1,0,5.7
53,2004,17,1,0,0,0,1,0,7.5
29,2013,17,0,0,1,0,1,0,14.0
53,2010,10,1,0,0,0,1,0,5.8
34,2019,22,1,0,0,0,1,0,25.0
44,2008,4,0,0,1,0,1,0,21.0
53,2004,10,0,1,0,0,1,0,8.0
28,2020,18,1,0,0,0,1,0,45.5
29,2018,22,1,0,0,0,1,0,26.5
29,2009,8,0,0,1,0,1,0,3.4
53,2010,17,1,0,0,0,0,1,2.7
33,2014,2,1,0,0,0,0,1,15.5
17,2014,2,0,0,1,0,1,0,4.3
53,2006,8,0,0,1,0,1,0,60.0
34,2016,22,0,0,1,0,1,0,8.5
29,2008,2,0,0,1,0,1,0,2.85
1,2012,22,1,0,0,0,1,0,59.0
14,2011,18,0,0,1,0,1,0,37.0
29,2000,22,1,0,0,0,0,1,4.0
34,2017,3,0,1,0,0,1,0,6.0
34,2009,2,1,0,0,0,0,1,6.53
53,1998,8,1,0,0,0,0,1,4.88
34,2008,22,1,0,0,0,0,1,3.03
29,2011,9,0,0,1,0,1,0,8.78
53,2006,18,1,0,0,0,0,1,6.0
29,2020,22,0,0,1,0,1,0,4.9
53,2007,2,0,0,1,0,0,1,4.73
34,2011,2,0,0,1,0,1,0,2.3
29,2006,2,0,0,1,0,1,0,14.5
0,2008,10,0,0,1,0,1,0,3.5
29,2009,2,1,0,0,0,0,1,1.01
29,2013,2,0,0,1,0,1,0,4.5
47,2006,22,1,0,0,0,1,0,5.75
29,2018,9,1,0,0,0,1,0,2.8
53,2007,9,1,0,0,0,1,0,31.0
53,2018,3,0,0,1,0,1,0,2.35
29,2020,22,0,0,1,0,1,0,3.59
53,2015,3,0,0,1,0,1,0,5.5
53,2009,18,0,0,1,0,1,0,4.25
29,2005,2,1,0,0,0,0,1,2.6
29,2008,17,0,0,1,0,1,0,20.0
3,1986,2,1,0,0,0,0,1,2.98
29,2007,3,0,0,1,0,1,0,20.0
29,2004,2,0,0,1,0,0,1,7.5
51,2019,8,0,0,1,0,1,0,18.5
34,2015,9,1,0,0,0,1,0,50.0
34,2015,9,0,0,1,0,1,0,6.5
17,2016,3,1,0,0,0,0,1,7.75
34,2011,2,0,0,1,0,1,0,3.71
53,2012,2,0,0,1,0,0,1,4.7
53,2016,9,0,0,1,0,1,0,2.5
53,2017,18,0,1,0,0,1,0,4.5
11,2010,2,1,0,0,0,1,0,5.06
53,2011,9,1,0,0,0,1,0,
53,2020,22,1,0,0,1,0,0,4.0
53,2016,4,1,0,0,0,1,0,13.5
33,2006,18,0,0,1,0,1,0,12.0
34,2014,9,0,0,1,0,1,0,4.5
53,2016,13,0,0,1,0,1,0,3.82
29,2017,2,0,0,1,0,1,0,3.38
34,2007,18,0,0,1,0,1,0,17.2
29,2010,2,0,0,1,0,1,0,16.0
53,2005,17,1,0,0,0,1,0,2.95
53,2010,8,0,1,0,0,1,0,3.6
34,2007,8,1,0,0,0,0,1,23.0
17,2006,3,0,1,0,0,1,0,10.3
34,2011,9,0,0,1,0,1,0,2.59
14,2009,18,1,0,0,0,0,1,14.5
34,2013,9,1,0,0,0,1,0,12.9
53,2012,2,0,0,1,0,0,1,27.5
28,2010,2,1,0,0,0,0,1,5.1
53,2013,2,1,0,0,0,1,0,5.9
19,2021,2,1,0,0,1,0,0,3.0
53,2007,17,1,0,0,0,1,0,3.6
3,2019,22,1,0,0,0,0,1,2.95
17,2003,17,1,0,0,0,0,1,3.0
53,2011,9,0,0,1,0,1,0,6.8
53,2012,2,0,0,1,0,0,1,3.6
53,2008,2,1,0,0,0,0,1,13.5
17,2006,9,0,1,0,0,1,0,2.48
29,2011,17,0,0,1,0,1,0,3.5
53,2006,22,0,0,1,0,1,0,4.6
53,2013,3,1,0,0,0,1,0,14.0
34,2008,18,1,0,0,0,0,1,3.2
28,2014,22,1,0,0,0,0,1,75.0
29,2005,2,0,0,1,0,1,0,0.9
0,2006,2,0,0,1,0,1,0,9.65
34,2012,9,0,0,1,0,1,0,5.4
0,2001,9,0,0,1,0,0,1,2.5
53,2012,2,0,0,1,0,1,0,2.6
19,2010,2,1,0,0,0,0,1,17.0
39,2003,17,1,0,0,0,1,0,5.0
29,2016,22,1,0,0,0,1,0,5.8
37,2006,18,0,1,0,0,1,0,3.2
17,2012,2,1,0,0,0,1,0,11.8
29,2014,22,1,0,0,0,1,0,4.58
27,2021,9,1,0,0,1,0,0,3.1
0,2010,9,1,0,0,0,0,1,11.65
21,2017,9,1,0,0,0,1,0,1.24
29,2017,22,0,0,1,0,1,0,9.5
29,2005,2,0,0,1,0,1,0,2.5
8,2015,22,0,0,1,0,1,0,2.5
29,2010,22,0,1,0,0,1,0,17.5
34,2007,2,0,0,1,0,0,1,1.7
19,2001,4,0,0,1,0,0,1,3.4
53,2005,9,0,1,0,0,1,0,19.2
53,2007,22,0,0,1,0,1,0,450.0
28,2014,22,0,0,1,0,1,0,4.85
29,2009,2,0,1,0,0,1,0,17.3
34,2010,22,0,0,1,0,1,0,26.5
29,2005,3,0,1,0,0,1,0,3.75
53,2008,10,0,0,1,0,1,0,13.45
34,2019,2,0,0,1,0,1,0,8.7
29,2014,9,0,0,1,0,1,0,2.5
53,2008,10,0,0,1,0,1,0,1.06
34,2014,2,1,0,0,0,1,0,2.67
17,2010,18,1,0,0,0,1,0,3.38
29,2016,9,0,0,1,0,1,0,27.5
19,2011,9,1,0,0,0,1,0,4.7
34,2015,2,1,0,0,0,0,1,4.8
53,2006,22,1,0,0,0,1,0,4.9
53,2013,22,1,0,0,0,0,1,4.7
53,2019,22,1,0,0,1,0,0,75.0
0,2010,2,0,0,1,0,1,0,24.0
17,2006,2,1,0,0,0,0,1,4.0
53,2019,2,0,0,1,0,1,0,11.0
29,2007,2,0,0,1,0,1,0,3.55
29,2011,8,0,0,1,0,1,0,14.8
29,2010,2,0,0,1,0,1,0,3.2
53,2012,3,0,0,1,0,1,0,9.5
53,2012,22,1,0,0,0,0,1,3.25
19,2011,17,0,1,0,0,1,0,13.9
54,2012,2,0,0,1,0,1,0,49.0
19,2011,2,0,0,1,0,0,1,6.8
53,2006,8,0,0,1,0,1,0,1.46
0,2009,16,1,0,0,0,1,0,18.0
53,2017,18,0,0,1,0,1,0,3.6
39,2006,2,1,0,0,0,1,0,15.0
29,2006,3,1,0,0,0,1,0,9.8
34,2014,17,0,0,1,0,1,0,10.2
34,2015,22,0,0,1,0,1,0,10.0
33,2011,2,0,0,1,0,1,0,2.3
53,2008,10,0,1,0,0,1,0,2.59
29,2016,2,0,0,1,0,1,0,2.25
34,2015,2,1,0,0,0,1,0,6.0
53,2011,18,1,0,0,0,1,0,4.95
53,2005,3,0,0,1,0,1,0,22.41
29,2010,9,1,0,0,0,1,0,2.1
24,2015,22,1,0,0,0,1,0,3.8
53,2008,18,0,1,0,0,1,0,18.0
53,2011,9,0,0,1,0,1,0,15.0
53,2012,9,1,0,0,0,1,0,3.1
53,2008,2,0,0,1,0,1,0,3.2
3,2014,9,1,0,0,0,1,0,25.8
34,2013,18,1,0,0,0,1,0,11.8
29,2006,2,0,1,0,0,1,0,3.8
29,2011,9,0,0,1,0,1,0,2.7
34,2013,22,0,0,1,0,1,0,6.0
29,2013,22,0,0,1,0,1,0,15.0
53,2010,2,1,0,0,0,0,1,6.5
7,2021,22,1,0,0,1,0,0,4.52
29,2008,3,0,0,1,0,1,0,9.2
17,2000,2,1,0,0,0,0,1,5.7
36,2010,22,1,0,0,0,0,1,12.0
53,2012,2,1,0,0,0,1,0,13.5
29,2007,22,1,0,0,0,0,1,3.5
53,2010,18,1,0,0,0,0,1,5.9
0,2008,3,0,0,1,0,1,0,15.5
29,2008,9,0,1,0,0,1,0,29.0
53,2008,22,0,0,1,0,1,0,9.5
1,2013,9,1,0,0,0,0,1,245.0
29,2006,2,0,0,1,0,1,0,4.8
39,2003,2,1,0,0,0,0,1,1.3
53,2022,22,1,0,0,1,0,0,3.0
53,2006,18,1,0,0,0,1,0,8.7
39,2002,18,0,1,0,0,1,0,3.7
29,2011,18,1,0,0,0,0,1,2.4
34,2018,2,0,0,1,0,1,0,3.85
29,2005,18,0,0,1,0,1,0,4.35
53,2018,22,0,0,1,0,1,0,7.3
53,2007,18,0,0,1,0,0,1,5.8
53,2012,2,0,0,1,0,1,0,4.9
53,2013,17,0,0,1,0,1,0,1.65
28,2013,9,1,0,0,0,1,0,93.0
3,2018,22,1,0,0,0,1,0,3.3
29,2005,2,1,0,0,0,0,1,2.03
53,2005,9,1,0,0,0,0,1,4.35
53,2020,18,1,0,0,0,1,0,32.0
19,2016,22,1,0,0,0,1,0,7.25
53,2005,18,0,0,1,0,1,0,21.0
19,2012,22,1,0,0,0,1,0,2.2
53,2008,3,1,0,0,0,0,1,9.0
53,2020,2,1,0,0,1,0,0,9.9
53,2019,9,0,0,1,0,1,0,13.6
39,2002,2,1,0,0,0,0,1,43.0
17,2008,8,1,0,0,0,0,1,3.95
34,2008,3,1,0,0,0,0,1,1.85
53,2004,2,0,0,1,0,1,0,21.5
29,2007,3,0,0,1,0,1,0,5.4
17,2009,2,1,0,0,0,0,1,4.7
34,2013,4,0,0,1,0,1,0,3.7
53,2003,2,1,0,0,0,0,1,4.8
53,2011,2,1,0,0,0,1,0,37.5
40,2007,2,1,0,0,0,1,0,18.0
17,2016,22,1,0,0,0,0,1,1.52
17,2006,9,0,0,1,0,0,1,2.35
29,2008,3,0,0,1,0,1,0,3.5
29,2010,4,0,0,1,0,1,0,4.9
14,2011,10,0,0,1,0,1,0,5.2
34,2007,8,1,0,0,0,1,0,2.35
40,2009,3,0,0,1,0,1,0,14.0
53,2001,8,1,0,0,0,1,0,1.6
53,2013,18,1,0,0,0,1,0,5.0
17,2012,9,1,0,0,0,0,1,
34,2012,17,1,0,0,0,1,0,2.95
53,2010,2,0,0,1,0,1,0,6.5
0,2007,2,0,0,1,0,1,0,1.01
53,2002,2,1,0,0,0,1,0,5.9
25,2014,4,0,0,1,0,0,1,9.95
17,2007,3,0,1,0,0,0,1,3.8
53,2010,9,0,1,0,0,1,0,2.5
34,2015,2,1,0,0,0,1,0,3.38
29,2020,2,0,0,1,1,0,0,2.2
29,2020,9,1,0,0,0,1,0,10.8
53,2004,18,1,0,0,0,0,1,2.36
53,2002,3,1,0,0,0,1,0,4.8
53,2003,18,0,1,0,0,1,0,7.8
53,2013,22,0,0,1,0,1,0,3.8
53,2021,2,0,0,1,0,1,0,2.8
29,2015,9,0,0,1,0,1,0,2.4
0,2010,2,0,0,1,0,1,0,1.35
34,2005,4,1,0,0,0,1,0,3.65
29,2015,2,0,0,1,0,1,0,13.9
53,2009,18,0,1,0,0,0,1,75.0
53,2010,3,0,0,1,0,1,0,25.0
24,2015,22,1,0,0,0,1,0,2.1
34,2010,22,0,0,1,0,1,0,2.65
29,2005,18,1,0,0,0,0,1,2.49
34,2006,3,1,0,0,0,0,1,8.3
29,2010,2,1,0,0,0,1,0,38.0
17,2014,18,1,0,0,0,1,0,24.0
53,2003,2,0,0,1,0,0,1,5.5
53,2010,18,1,0,0,0,1,0,2.9
14,2005,3,1,0,0,0,1,0,11.0
53,2014,2,1,0,0,0,1,0,1.5
53,2010,9,1,0,0,0,1,0,3.7
53,2008,18,1,0,0,0,1,0,17.0
17,2006,18,0,1,0,0,0,1,9.5
53,2016,9,0,0,1,0,1,0,4.5
29,2016,22,0,0,1,0,1,0,1.5
1,2009,2,1,0,0,0,1,0,16.6
29,2016,2,0,0,1,0,1,0,6.35
53,2009,19,1,0,0,0,0,1,1.69
53,2006,8,0,0,1,0,1,0,6.5
34,2007,18,0,0,1,0,0,1,1.55
29,2005,3,0,0,1,0,0,1,5.8
34,2015,3,0,0,1,0,1,0,4.5
53,2005,8,1,0,0,0,0,1,3.4
29,2011,2,1,0,0,0,1,0,1.65
53,2008,2,0,0,1,0,1,0,17.0
34,2021,2,1,0,0,1,0,0,14.5
25,2013,2,1,0,0,0,1,0,6.3
53,2021,22,1,0,0,1,0,0,18.0
53,2012,17,0,0,1,0,1,0,4.5
53,2004,3,0,0,1,0,1,0,2.7
29,2016,9,0,0,1,0,1,0,3.65
53,2020,2,0,0,1,1,0,0,3.3
33,2010,9,0,1,0,0,1,0,11.8
14,2013,18,0,1,0,0,0,1,1.85
29,2012,2,0,0,1,0,1,0,5.7
19,2015,18,1,0,0,0,1,0,8.2
29,2008,22,0,0,1,0,1,0,205.0
53,2019,22,1,0,0,0,1,0,4.3
53,2006,18,1,0,0,0,1,0,34.0
24,2005,9,1,0,0,0,0,1,10.5
17,2009,2,1,0,0,0,1,0,3.15
14,2006,3,1,0,0,0,1,0,19.0
53,2018,2,1,0,0,0,1,0,28.0
25,2007,2,0,0,1,0,1,0,4.5
34,2014,2,0,0,1,0,0,1,3.4
53,2018,2,1,0,0,0,1,0,9.95
53,2015,2,1,0,0,0,0,1,6.25
29,2010,8,0,0,1,0,1,0,4.55
45,2005,9,1,0,0,0,1,0,25.3
19,2007,18,1,0,0,0,1,0,2.45
53,2010,4,1,0,0,0,0,1,1.45
29,2012,22,0,0,1,0,1,0,2.9
0,2003,2,1,0,0,0,0,1,1.91
29,2011,22,0,0,1,0,1,0,11.7
53,2012,17,1,0,0,0,0,1,3.04
34,2010,22,1,0,0,0,1,0,9.0
34,2020,9,0,0,1,1,0,0,6.7
29,2009,2,0,0,1,0,1,0,4.6
53,2017,3,0,1,0,0,0,1,9.55
29,2007,18,1,0,0,0,1,0,3.85
29,2012,2,1,0,0,0,1,0,1.75
14,2012,22,0,1,0,0,1,0,4.95
29,2013,22,0,0,1,0,1,0,15.2
53,2019,2,1,0,0,0,1,0,2.03
34,2008,9,1,0,0,0,0,1,9.55
34,2011,18,0,0,1,0,1,0,2.5
34,2010,22,1,0,0,0,1,0,6.19
53,2015,18,1,0,0,0,1,0,92.0
29,2011,18,0,0,1,0,1,0,4.5
29,2008,2,0,0,1,0,1,0,4.55
29,2005,8,1,0,0,0,0,1,3.6
53,2015,8,1,0,0,0,1,0,9.25
53,2019,2,1,0,0,0,0,1,4.5
53,2010,2,1,0,0,0,0,1,8.9
29,2014,9,0,1,0,0,0,1,33.5
29,2007,9,0,0,1,0,1,0,2.5
34,2011,2,0,0,1,0,1,0,5.8
53,2008,1,0,0,1,0,1,0,6.5
47,2006,22,1,0,0,0,1,0,8.6
29,2008,22,0,0,1,0,1,0,9.8
34,2016,17,0,0,1,0,1,0,4.5
34,2007,22,0,0,1,0,1,0,3.6
19,2014,18,0,0,1,0,0,1,5.7
53,2007,18,1,0,0,0,0,1,42.0
53,2006,17,1,0,0,0,0,1,4.9
53,2018,2,1,0,0,0,1,0,10.0
53,2006,8,0,0,1,0,0,1,5.3
0,2009,9,0,0,1,0,1,0,14.5
28,2015,2,1,0,0,0,1,0,5.5
53,2010,18,0,1,0,0,1,0,3.0
3,2014,22,1,0,0,0,1,0,4.5
53,2016,9,0,0,1,0,1,0,13.5
29,2005,9,0,0,1,0,1,0,5.5
29,2016,2,0,0,1,0,1,0,5.06
53,2013,17,0,0,1,0,1,0,2.35
53,2008,18,0,1,0,0,1,0,2.2
29,2015,8,1,0,0,0,1,0,11.0
53,2020,2,1,0,0,1,0,0,2.81
29,2007,18,0,0,1,0,1,0,4.5
29,2008,9,1,0,0,0,1,0,45.0
28,2020,2,1,0,0,0,1,0,3.75
53,2010,8,1,0,0,0,0,1,13.5
34,2007,9,0,0,1,0,1,0,5.05
34,2014,2,0,0,1,0,1,0,6.5
34,2014,2,1,0,0,0,1,0,25.0
53,2010,2,0,0,1,0,1,0,6.8
53,2020,3,1,0,0,0,1,0,5.5
34,2009,17,1,0,0,0,1,0,12.0
36,2011,22,0,1,0,0,0,1,16.0
39,2004,9,1,0,0,0,0,1,5.45
34,2020,2,0,0,1,0,1,0,4.27
34,2008,2,0,0,1,0,0,1,45.0
0,2005,9,1,0,0,0,1,0,2.55
29,2015,18,1,0,0,0,1,0,5.0
29,2005,18,1,0,0,0,1,0,14.5
53,2020,17,1,0,0,0,1,0,8.0
53,2020,18,1,0,0,0,1,0,7.3
34,2015,2,0,0,1,0,1,0,14.0
29,2014,9,0,0,1,0,1,0,6.7
53,2008,9,0,0,1,0,1,0,2.2
53,2010,9,0,0,1,0,1,0,1.1
53,2001,3,0,0,1,0,1,0,53.77
21,2013,9,0,0,1,0,1,0,2.93
53,2012,2,0,0,1,0,1,0,1.9
3,2011,18,1,0,0,0,1,0,8.5
8,2010,2,1,0,0,0,1,0,6.6
53,2004,3,0,1,0,0,0,1,27.0
34,2018,2,0,0,1,0,1,0,17.5
14,2012,9,1,0,0,0,1,0,12.8
34,2010,9,0,0,1,0,1,0,23.1
53,2005,17,1,0,0,0,0,1,5.5
53,2011,22,1,0,0,0,1,0,3.8
53,2010,2,0,0,1,0,1,0,2.36
53,2008,2,0,0,1,0,0,1,9.8
53,2008,2,0,0,1,0,1,0,6.0
34,2008,8,1,0,0,0,0,1,6.8
54,2012,9,1,0,0,0,0,1,4.15
53,2015,17,0,0,1,0,0,1,1.28
0,2008,9,0,0,1,0,1,0,54.0
53,2014,9,0,0,1,0,1,0,8.5
29,2013,2,0,0,1,0,1,0,9.5
24,2011,2,0,0,1,0,1,0,1.85
29,2008,17,0,0,1,0,1,0,5.7
29,2014,2,1,0,0,0,0,1,5.9
28,2007,17,0,0,1,0,1,0,1.91
34,2013,22,1,0,0,0,1,0,24.5
53,2014,17,1,0,0,0,1,0,3.5
34,2007,22,0,0,1,0,1,0,3.3
29,2011,22,0,0,1,0,1,0,6.7
34,2011,18,0,0,1,0,1,0,3.65
28,2015,2,1,0,0,0,0,1,17.5
17,1998,2,0,1,0,0,0,1,22.5
28,2006,22,0,0,1,0,1,0,6.19
53,2007,8,0,0,1,0,1,0,4.8
53,2007,8,0,0,1,0,0,1,13.0
53,2012,2,0,0,1,0,1,0,3.37
29,2009,18,0,0,1,0,1,0,11.0
53,2006,18,1,0,0,0,1,0,6.3
34,2015,9,0,0,1,0,1,0,7.5
29,2018,18,0,0,1,0,1,0,18.5
34,2016,18,1,0,0,0,0,1,8.35
0,2012,2,0,0,1,0,1,0,48.0
14,2007,9,1,0,0,0,0,1,0.56
53,2013,2,0,0,1,0,1,0,5.05
53,2008,22,1,0,0,0,0,1,3.98
53,2011,8,0,1,0,0,1,0,1.91
3,2013,2,1,0,0,0,0,1,6.0
53,2020,3,0,0,1,0,1,0,5.2
53,2015,17,1,0,0,0,0,1,2.6
34,2012,22,1,0,0,0,1,0,19.13
34,2009,22,1,0,0,0,0,1,58.0
53,2007,3,0,0,1,0,1,0,14.0
29,2011,18,0,0,1,0,1,0,7.5
54,2009,9,0,0,1,0,1,0,2.3
39,2004,3,1,0,0,0,1,0,8.9
29,2011,3,1,0,0,0,0,1,1.32
53,2012,9,0,0,1,0,1,0,4.3
29,2008,2,0,0,1,0,1,0,9.8
53,2007,22,1,0,0,0,1,0,33.35
53,2017,9,1,0,0,0,1,0,5.5
34,2017,2,0,0,1,0,1,0,6.2
19,2011,2,0,0,1,0,1,0,3.8
34,2021,2,1,0,0,1,0,0,7.0
53,2009,3,0,0,1,0,1,0,5.2
53,2012,2,0,0,1,0,0,1,3.71
53,2011,22,1,0,0,0,0,1,1.5
53,2015,2,1,0,0,0,0,1,4.2
53,2009,22,0,1,0,0,0,1,7.88
53,2015,2,1,0,0,0,0,1,4.46
34,2015,22,1,0,0,0,1,0,3.5
53,2008,8,0,0,1,0,0,1,7.5
53,2013,17,0,1,0,0,1,0,42.0
53,2016,8,1,0,0,0,1,0,3.6
53,2020,18,0,0,1,0,1,0,265.0
53,2016,2,0,0,1,0,1,0,6.2
53,2007,18,0,0,1,0,1,0,3.38
53,2006,9,0,0,1,0,1,0,3.6
14,2010,22,1,0,0,0,0,1,5.7
17,2010,22,1,0,0,0,1,0,2.6
25,2008,8,0,0,1,0,1,0,32.0
53,2008,10,0,1,0,0,1,0,11.0
34,2015,2,0,0,1,0,1,0,2.15
36,2013,22,0,0,1,0,0,1,5.75
34,2007,9,0,0,1,0,1,0,7.2
53,2011,22,0,1,0,0,1,0,27.0
14,2015,9,1,0,0,0,1,0,16.0
29,2004,2,0,0,1,0,0,1,3.65
53,2004,8,0,0,1,0,1,0,4.2
29,2019,22,0,0,1,0,1,0,3.0
53,2005,18,1,0,0,0,0,1,3.0
34,2008,2,0,0,1,0,1,0,2.76
19,2018,17,0,0,1,0,0,1,5.7
25,2019,2,0,0,1,0,1,0,12.0
53,2011,9,1,0,0,0,1,0,2.81
29,2009,3,0,0,1,0,1,0,7.5
53,2018,3,0,0,1,0,1,0,3.89
29,2009,18,0,0,1,0,1,0,5.1
53,2010,8,1,0,0,0,0,1,2.15
34,2016,22,1,0,0,0,1,0,3.65
29,2011,2,0,0,1,0,1,0,25.0
53,2007,17,0,0,1,0,0,1,2.34
53,2014,9,1,0,0,0,1,0,5.9
17,2017,18,0,0,1,0,1,0,6.19
17,2012,2,0,0,1,0,0,1,8.46
3,2011,2,1,0,0,0,0,1,4.0
29,2018,8,0,0,1,0,1,0,7.9
34,2008,2,1,0,0,0,0,1,18.5
29,2013,9,0,0,1,0,1,0,4.6
29,2003,8,0,0,1,0,1,0,5.2
29,2017,2,0,0,1,0,1,0,59.0
29,2014,9,1,0,0,0,1,0,5.5
53,2009,8,1,0,0,0,1,0,2.08
34,2012,2,0,0,1,0,1,0,12.5
34,2011,2,1,0,0,0,0,1,7.31
34,2016,22,1,0,0,0,1,0,4.5
34,2014,22,1,0,0,0,1,0,10.5
53,2006,18,1,0,0,0,0,1,21.0
34,2011,22,1,0,0,0,0,1,3.2
29,2010,9,0,1,0,0,0,1,28.5
28,2020,18,1,0,0,0,1,0,3.1
53,2020,9,0,0,1,0,1,0,29.0
53,2008,2,0,0,1,0,1,0,13.3
53,2012,3,0,1,0,0,0,1,3.5
34,2010,2,0,0,1,0,0,1,6.8
34,2014,3,0,0,1,0,1,0,25.0
53,2012,3,1,0,0,0,1,0,12.8
54,1999,9,0,1,0,0,1,0,12.5
0,2009,18,0,0,1,0,1,0,2.1
53,2017,2,1,0,0,0,1,0,5.75
29,2014,18,0,0,1,0,1,0,5.06
29,2014,2,0,0,1,0,1,0,40.0
29,2008,4,0,0,1,0,1,0,31.0
17,2007,2,1,0,0,0,0,1,6.0
37,2007,17,0,0,1,0,0,1,3.85
29,2017,22,0,0,1,0,1,0,4.7
29,2008,8,1,0,0,0,1,0,11.5
29,2011,22,1,0,0,0,1,0,8.5
54,2012,3,1,0,0,0,1,0,1.35
53,2008,8,1,0,0,0,0,1,4.99
53,2009,18,1,0,0,0,0,1,6.8
53,2021,22,1,0,0,0,0,1,12.5
29,2006,2,0,0,1,0,1,0,11.3
25,2007,3,1,0,0,0,0,1,5.5
29,2010,18,0,0,1,0,1,0,1.6
53,2020,2,1,0,0,0,1,0,1.91
53,2003,3,1,0,0,0,1,0,20.0
53,2007,2,0,0,1,0,0,1,5.5
53,2013,9,0,0,1,0,1,0,5.7
53,2007,2,1,0,0,0,0,1,7.3
53,2014,2,0,0,1,0,1,0,2.35
14,2009,2,1,0,0,0,1,0,4.6
3,2017,22,1,0,0,0,1,0,27.0
29,2011,9,0,0,1,0,1,0,5.2
53,2003,3,1,0,0,0,0,1,1.13
53,2015,18,0,0,1,0,1,0,7.99
34,2011,18,0,0,1,0,1,0,47.0
29,2016,3,1,0,0,0,1,0,3.8
34,2014,2,1,0,0,0,0,1,2.4
17,2008,2,0,0,1,0,1,0,5.5
28,2012,3,0,0,1,0,0,1,
53,2010,4,1,0,0,0,1,0,2.0
53,2004,9,0,0,1,0,0,1,12.0
34,2008,2,0,1,0,0,1,0,8.5
53,1995,9,0,0,1,0,0,1,60.0
34,2010,18,0,0,1,0,1,0,9.7
29,2012,8,0,0,1,0,1,0,1.92
53,2013,22,0,0,1,0,1,0,13.0
53,2015,8,0,1,0,0,1,0,7.5
29,2014,17,1,0,0,0,1,0,11.5
34,2013,22,1,0,0,0,1,0,28.0
29,2014,9,1,0,0,0,1,0,3.49
28,2014,2,0,0,1,0,0,1,9.0
53,2006,2,0,0,1,0,1,0,5.7
3,2008,2,1,0,0,0,0,1,1.69
29,2011,18,0,0,1,0,1,0,4.5
53,2000,18,0,0,1,0,1,0,0.79
19,2010,17,0,0,1,0,0,1,6.65
53,2010,18,0,0,1,0,1,0,9.5
0,2005,9,1,0,0,0,0,1,5.85
53,2019,17,0,0,1,0,1,0,13.5
42,2005,2,0,0,1,0,0,1,11.5
53,2010,2,0,0,1,0,0,1,9.8
17,2016,9,1,0,0,0,1,0,8.3
29,2001,22,1,0,0,0,1,0,21.38
55,2008,18,0,0,1,0,0,1,3.65
39,2006,3,1,0,0,0,1,0,3.54
34,2015,2,0,0,1,0,1,0,8.7
17,2009,9,1,0,0,0,1,0,3.2
53,2012,22,0,0,1,0,1,0,1.24
34,2007,22,0,0,1,0,0,1,3.7
53,2015,17,0,1,0,0,1,0,1.45
29,2017,9,0,0,1,0,1,0,16.8
53,2021,22,1,0,0,1,0,0,3.38
17,2013,22,1,0,0,0,1,0,12.38
53,2013,3,0,0,1,0,1,0,7.9
29,2009,18,0,0,1,0,1,0,2.85
29,2006,18,0,0,1,0,1,0,3.04
53,2018,3,1,0,0,0,1,0,1.65
29,2007,18,0,1,0,0,0,1,11.4
40,2003,2,0,0,1,0,1,0,3.2
25,2013,3,0,0,1,0,1,0,8.5
29,2004,18,0,0,1,0,1,0,2.81
0,2010,8,0,0,1,0,1,0,5.4
34,2010,9,1,0,0,0,1,0,18.2
53,2008,2,0,0,1,0,1,0,26.5
0,2002,2,0,1,0,0,0,1,3.85
17,2013,9,1,0,0,0,1,0,9.5
34,2012,2,1,0,0,0,0,1,4.9
14,2007,4,1,0,0,0,1,0,3.6
29,2013,17,1,0,0,0,1,0,10.5
34,2011,18,0,0,1,0,1,0,
53,2007,2,1,0,0,0,0,1,3.5
29,2017,2,0,0,1,0,1,0,2.6
29,2003,2,0,0,1,0,1,0,2.25
53,2018,9,1,0,0,0,1,0,2.92
34,2013,17,0,0,1,0,1,0,6.1
53,2018,22,0,0,1,0,1,0,6.5
29,2007,8,0,0,1,0,1,0,7.6
39,2004,9,1,0,0,0,0,1,1.5
34,2017,2,1,0,0,0,1,0,4.85
16,2019,2,0,0,1,0,1,0,6.19
53,2013,9,0,0,1,0,1,0,4.05
53,2014,2,0,0,1,0,1,0,9.2
37,2017,2,0,0,1,0,1,0,5.55
